Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,City,State,Source Zipcode,Business Start Date,Business End Date,Location Start Date,Location End Date,Mail Address,Mail City,Mail Zipcode,Mail State,NAICS Code,NAICS Code Description,Parking Tax,Transient Occupancy Tax,LIC Code,LIC Code Description,Supervisor District,Neighborhoods - Analysis Boundaries,Business Corridor,Business Location,UniqueID,SF Find Neighborhoods,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods
1218952-04-191,1005447,Urban Remedy Inc,Urban Remedy,680 Mission St,San Francisco,CA,94105,10/20/2014,,4/16/2019,8/17/2020,208 S Garrard Blvd,Richmond,94801,CA,4400-4599,Retail Trade,FALSE,FALSE,H03,"Retail Mkts W/o Prep (Under 5,001)",6,Financial District/South Beach,,POINT (-122.40163 37.7866),1218952-04-191-1005447-4400-4599-04-16-2019,32,1,10,8,32
0921773-02-999,921773,Alpine Mechanical Svc Co Inc,Alpine Mechanical Svc Co Inc,425 Harbor Blvd Ste 5,Belmont,CA,94002,4/1/1993,,11/3/1997,1/1/2021,Po Box 728,Belmont,94002,CA,2300-2399,Construction,FALSE,FALSE,,,,,,POINT (-122.267525 37.520008),0921773-02-999-0921773-2300-2399-11-03-1997,,,,,
1146369-05-171,1001632,Muldoon Cormac,Cormac Muldoon Construction,876 Duncan Street,San Francisco,CA,94131,7/23/2014,2/2/2020,9/1/2016,6/14/2018,,,,,2300-2399,Construction,FALSE,FALSE,,,8,Noe Valley,,POINT (-122.439545 37.745358),1146369-05-171-1001632-2300-2399-09-01-2016,57,3,5,22,57
1002288-07-141,1001632,Muldoon Cormac,Cormac Muldoon Construction,156 Sproule Ln,San Francisco,CA,94108,7/23/2014,2/2/2020,7/23/2014,9/29/2014,,,,,2300-2399,Construction,FALSE,FALSE,,,3,Nob Hill,,POINT (-122.411995 37.79314),1002288-07-141-1001632-2300-2399-07-23-2014,16,6,3,21,16
1130518-12-161,1062637,"Benefit Cosmetics, Llc",Glam Up & Away,225 Bush St Fl 20,San Francisco,CA,94104,10/28/2016,6/30/2019,10/28/2016,6/30/2019,,,,,4400-4599,Retail Trade,FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40124 37.79109),1130518-12-161-1062637-4400-4599-10-28-2016,108,6,3,8,108
0429475-01-001,429475,The People's Center Inc,The People's Legal Center,661 Lakeview Ave,San Francisco,CA,94112,5/22/2008,,5/22/2008,,661 Lakeview Ave,San Francisco,94112,CA,5100-5199 5400-5499,Multiple,FALSE,FALSE,,,11,Oceanview/Merced/Ingleside,,POINT (-122.45787 37.718204),0429475-01-001-0429475-5100-5199 5400-5499-05-22-2008,81,10,1,24,81
0460710-01-999,460710,Lanz Cabinet Shop Inc,Lanz Cabinet Shop Inc,3025 7th Pl,Eugene,OR,97402,7/1/2011,,7/1/2011,,3025 W 7th Pl,Eugene,97402,OR,4200-4299,Wholesale Trade,FALSE,FALSE,,,,,,POINT (-123.13838 44.052425),0460710-01-999-0460710-4200-4299-07-01-2011,,,,,
0916788-01-001,916788,Evelyn A Low,"Evelyn Low, Counsel",595 Market St Ste 1900,San Francisco,CA,94105,11/1/1992,,11/1/1992,7/1/2017,351 California St 600 Ste,San Francisco,94105,CA,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,6,Financial District/South Beach,,POINT (-122.40116 37.789333),0916788-01-001-0916788-5400-5499-11-01-1992,108,6,10,8,108
1067127-05-161,1032759,Zhu Jiaqi,Zhu Jiaqi,2086 Alemany Blvd,San Franscisco,CA,94112,4/18/2015,5/26/2021,4/18/2015,3/22/2021,,,,,,,FALSE,FALSE,,,11,Outer Mission,,POINT (-122.44111 37.718918),1067127-05-161-1032759--04-18-2015,80,9,1,28,80
0376859-01-001,376859,The Knox Partners Lp,Knox Sro,241 6th St,San+francisco,CA,94103,7/1/1991,,7/1/1991,,230 4th St,San Francisco,94103,CA,5300-5399,Real Estate and Rental and Leasing Services,FALSE,FALSE,D26 Hhh,Multiple,6,South of Market,Central Market,POINT (-122.40626 37.779373),0376859-01-001-0376859-5300-5399-07-01-1991,32,1,10,34,32
0429670-01-001,429670,Hajjar Chadi J,Cjh Electrical Contractor,1091 Hampshire St,San Francisco,CA,94110,6/11/2008,,6/11/2008,6/1/2020,1049 Orange St,Concord,94518,CA,5210-5239,Financial Services,FALSE,FALSE,,,9,Potrero Hill,,POINT (-122.40743 37.754715),0429670-01-001-0429670-5210-5239-06-11-2008,53,3,2,20,53
0464423-01-001,464423,Mxb Battery Operations Lp,The Battery,717 Battery St,San Francisco,CA,94111,8/1/2011,,8/1/2011,,400 Pacific Ave,San Francisco,94133,CA,7210-7219 7100-7199 7220-7229,Multiple,FALSE,TRUE,D04 D19 D26 H26 H56 H67 H87 P23,Multiple,3,Financial District/South Beach,,POINT (-122.40094 37.79786),0464423-01-001-0464423-7210-7219 7100-7199 7220-7229-08-01-2011,106,6,3,8,106
1083645-07-161,1039851,Romualdo Domingo,Domingo Rideshare Driver,1132 Vintage Court,Vacavill,CA,95688,7/18/2016,12/31/2020,7/18/2016,12/31/2020,,,,,4800-4999,Transportation and Warehousing,FALSE,FALSE,,,,,,POINT (-121.98321 38.36156),1083645-07-161-1039851-4800-4999-07-18-2016,,,,,
1286194-09-211,476170,Ambit California Llc,Ambit Energy,6555 Sierra Dr,Irving,TX,75039,11/1/2012,,11/1/2012,,6555 Sierra Dr,Irving,75039,TX,4400-4599,Retail Trade,FALSE,FALSE,,,,,,POINT (-96.96431 32.89854),1286194-09-211-0476170-4400-4599-11-01-2012,,,,,
1117054-09-161,1056281,Paohsiung Yu,Paohsiung Yu,2207 20th Ave,San Franciaco,CA,94116,8/3/2016,3/1/2021,8/3/2016,3/1/2021,,,,,4800-4999,Transportation and Warehousing,FALSE,FALSE,,,4,Sunset/Parkside,,POINT (-122.47704 37.746536),1117054-09-161-1056281-4800-4999-08-03-2016,40,10,7,35,40
1149092-06-171,1019613,Metta Medical Llc,Metta Medical Llc,1088 Howard St,San Francisco,CA,94103,8/7/2015,12/18/2020,5/15/2017,12/5/2017,,,,,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,6,South of Market,,POINT (-122.409164 37.77819),1149092-06-171-1019613-5400-5499-05-15-2017,32,1,10,34,32
1041944-10-151,1019613,Metta Medical Llc,Metta Medical Llc,1082 Howard St,San Francisco,CA,94103,8/7/2015,12/18/2020,8/7/2015,5/15/2017,,,,,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,6,South of Market,,POINT (-122.409065 37.778267),1041944-10-151-1019613-5400-5499-08-07-2015,32,1,10,34,32
0433528-01-001,433528,Newstetter Mark A,Balboa Guitars,3942 Balboa St,San Francisco,CA,94121,11/4/2008,,11/4/2008,,Po Box Box 425431,San Francisco,94142,CA,4400-4599 5400-5499,Multiple,FALSE,FALSE,,,1,Outer Richmond,,POINT (-122.501 37.775574),0433528-01-001-0433528-4400-4599 5400-5499-11-04-2008,8,8,4,29,8
1290503-11-211,433756,"Balance In Motion P.t., P.c.",Balance In Motion Physical Therapy P.c.,1201 Noe St,San Francisco,CA,94114,11/17/2008,,11/1/2021,,2929 24th St,San Francisco,94110,CA,6100-6299,Private Education and Health Services,FALSE,FALSE,,,8,Noe Valley,,POINT (-122.43167 37.74974),1290503-11-211-0433756-6100-6299-11-01-2021,84,3,5,22,84
1260646-09-201,1117715,Amanda Borgonovo,Coastal Glow,3638 Sacramento,San Francisco,CA,94118,9/23/2020,5/1/2021,9/23/2020,9/28/2020,,,,,,,FALSE,FALSE,,,2,Presidio Heights,,POINT (-122.452614 37.787495),1260646-09-201-1117715--09-23-2020,10,8,6,31,10
1208839-01-191,370935,Msa People In Plazas,Msa-People In Plazas,1346 Stevenson St B202,San Francisco,CA,94103,1/1/1998,,3/1/2006,1/1/2021,116 9th St,San Francisco,94103,CA,7100-7199,"Arts, Entertainment, and Recreation",FALSE,FALSE,,,6,Mission,,POINT (-122.42171 37.770824),1208839-01-191-0370935-7100-7199-03-01-2006,32,1,10,20,32
0489939-01-001,489939,Money Makes Money Inc,Hello San Francisco,512 Grant Ave,San Francisco,CA,94108,6/1/2014,,6/1/2014,10/17/2016,519 Grant Ave,San Francisco,94108,CA,4400-4599,Retail Trade,FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40574 37.791653),0489939-01-001-0489939-4400-4599-06-01-2014,104,6,3,8,104
1133689-01-171,489939,Money Makes Money Inc,Hello San Francisco,519 Grant Ave,San Francisco,CA,94108,6/1/2014,,1/2/2017,,519 Grant Ave,San Francisco,94108,CA,4400-4599,Retail Trade,FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40587 37.791935),1133689-01-171-0489939-4400-4599-01-02-2017,104,6,3,8,104
0489952-01-001,489952,Franco Sara,Outerbar Apparel,1859 1859 41st Ave,San Francisco,CA,94122,5/28/2014,2/14/2021,5/28/2014,2/14/2021,,,,,3100-3399,Manufacturing,FALSE,FALSE,,,4,Sunset/Parkside,,POINT (-122.5 37.75211),0489952-01-001-0489952-3100-3399-05-28-2014,39,10,7,35,39
1180808-03-181,1084376,Samantha Eldridge,Samantha Eldridge Hair Styling,26 South Park Strret,San Francisco,CA,94107,1/15/2018,,1/15/2018,12/1/2018,1602 E 19th St,Oakland,94606,CA,,,FALSE,FALSE,,,6,Financial District/South Beach,,POINT (-122.39352 37.782158),1180808-03-181-1084376--01-15-2018,31,1,10,8,31
1187822-05-181,1087517,"Magic Leap, Inc.","Magic Leap, Inc.",1 Letterman Dr,San Francisco,CA,94129,1/1/2017,9/15/2020,1/1/2017,12/18/2019,,,,,4400-4599,Retail Trade,FALSE,FALSE,,,2,Presidio,,POINT (-122.44963 37.797962),1187822-05-181-1087517-4400-4599-01-01-2017,3,,6,27,3
1208994-01-191,1096537,Acme Business Services Llc,Acme Business Services Llc,845 Market St Ste 450a,San Francisco,CA,94103,1/1/2019,12/31/2020,1/1/2019,12/1/2020,,,,,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,6,South of Market,,POINT (-122.40681 37.784874),1208994-01-191-1096537-5400-5499-01-01-2019,32,5,10,34,32
1244032-01-201,1110966,Tassel Software Inc.,Tassel Software,2150 Ortega Street,San Francisco,CA,94122,1/27/2020,,1/27/2020,,Po Box 16636,San Francisco,94116,CA,5100-5199,Information,FALSE,FALSE,,,4,Sunset/Parkside,,POINT (-122.486534 37.751953),1244032-01-201-1110966-5100-5199-01-27-2020,39,10,7,35,39
1244884-02-201,1111299,Cristian Hernandez,Cristian Hernandez Educational Services,1526 Silliman St,San Francisco,CA,94134,1/1/2020,3/18/2020,1/1/2020,3/18/2020,,,,,6100-6299,Private Education and Health Services,FALSE,FALSE,,,9,Excelsior,,POINT (-122.420204 37.727314),1244884-02-201-1111299-6100-6299-01-01-2020,92,9,2,7,92
0365763-01-001,365763,Lyric Productions Inc,Second Wind Productions,231 Sadowa St,San Francisco,CA,94112,1/14/2000,6/30/2019,1/14/2000,6/30/2019,,,,,,,FALSE,FALSE,,,11,Oceanview/Merced/Ingleside,,POINT (-122.46015 37.71226),0365763-01-001-0365763--01-14-2000,81,10,1,24,81
0392548-01-001,392548,"Sf Comprehensive Tours, Llc",Sf Comprehensive Shuttle Tours,268 Bush St,San Francisco,CA,94104,10/20/2005,6/30/2019,10/20/2005,6/30/2019,,,,,,,FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40188 37.79106),0392548-01-001-0392548--10-20-2005,108,6,3,8,108
0341656-01-001,341656,Tawonga Jewish Comm Corp,Camp Tawonga,131 Steuart St Ste 460,San Francisco,CA,94105,9/1/1995,,9/16/2005,,131 Steuart St Ste 460,San Francisco,94105,CA,7210-7219,Accommodations,FALSE,FALSE,,,6,Financial District/South Beach,,POINT (-122.392654 37.79285),0341656-01-001-0341656-7210-7219-09-16-2005,108,1,10,8,108
0336598-01-001,336598,Holifield Barbara A,Barbara Holifield Mft,2506 Clay St #5,San Francisco,CA,94115,4/24/2000,,4/24/2000,,311 Miller Ave Ste J,Mill Valley,94941,CA,,,FALSE,FALSE,,,2,Pacific Heights,,POINT (-122.43441 37.790714),0336598-01-001-0336598--04-24-2000,102,4,6,30,102
0341656-02-001,341656,Tawonga Jewish Comm Corp,Tawonga,131 Steuart St Ste 460,San Francisco,CA,94105,9/1/1995,,12/7/2000,,131 Steuart St Ste 460,San Francisco,94105,CA,7210-7219,Accommodations,FALSE,FALSE,,,6,Financial District/South Beach,,POINT (-122.392654 37.79285),0341656-02-001-0341656-7210-7219-12-07-2000,108,1,10,8,108
0069288-01-001,69288,Samiramis Imports Inc,Samiramis Imports Inc,2990 Mission St,San Francisco,CA,94110,4/1/1972,,4/1/1972,,2990 Mission St,San Francisco,94110,CA,4400-4599,Retail Trade,FALSE,FALSE,H07 H31 Wm30 Wmloc,Multiple,9,Mission,,POINT (-122.41819 37.749245),0069288-01-001-0069288-4400-4599-04-01-1972,53,3,2,20,53
0069478-02-005,69478,General Nutrition Corporation,General Nutrition Center,3251 20th Ave,San Francisco,CA,94132,9/15/1971,10/7/2020,1/1/1995,10/7/2020,,,,,4400-4599,Retail Trade,FALSE,FALSE,H03 Pos01 Posloc,Multiple,7,Lakeshore,,POINT (-122.47604 37.729206),0069478-02-005-0069478-4400-4599-01-01-1995,41,10,8,16,41
0199703-01-001,199703,Goffo Jeffrey V,Jeffrey Goffo Construction,738 Elizabeth St,San Francisco,CA,94114,2/24/2012,6/15/2017,2/24/2012,6/15/2017,,,,,,,FALSE,FALSE,,,8,Noe Valley,,POINT (-122.43725 37.751934),0199703-01-001-0199703--02-24-2012,84,3,5,22,84
0199872-01-999,199872,Aaero Heating & Sheet & Metal,Aaero Heating & Sheet & Metal,860 Sweetser Ave,Novato,CA,94945,5/8/1997,6/30/2019,5/8/1997,6/30/2019,,,,,,,FALSE,FALSE,,,,,,POINT (-122.567696 38.10846),0199872-01-999-0199872--05-08-1997,,,,,
1246219-02-201,1111833,Steven Richard Knorr,Stevden Knorr,2563 30th Ave,San Francisco,CA,94116,2/11/2020,3/31/2020,2/11/2020,3/31/2020,,,,,7210-7219,Accommodations,FALSE,FALSE,,,4,Sunset/Parkside,,POINT (-122.4873 37.73951),1246219-02-201-1111833-7210-7219-02-11-2020,40,10,7,35,40
0207818-01-001,207818,Palaganas/borje/anunciacion,3420 San Bruno Apartments,3420 San Bruno Ave,San Francisco,CA,94134,2/20/1979,12/9/2016,2/20/1979,12/9/2016,,,,,,,FALSE,FALSE,,,10,Visitacion Valley,,POINT (-122.40039 37.71884),0207818-01-001-0207818--02-20-1979,91,9,9,40,91
1251043-04-201,315138,C Mariani Antiques/restor Inc,"C. Mariani Antiques & Restoration, Inc.",468 9th St,San+francisco,CA,94103,1/1/1998,,4/24/2020,,1301 Harrison St,San Francisco,94103,CA,4400-4599,Retail Trade,FALSE,FALSE,,,6,South of Market,,POINT (-122.409256 37.77147),1251043-04-201-0315138-4400-4599-04-24-2020,32,1,10,34,32
1087175-08-161,1010882,Swyft Technologies Inc,Swiftly Inc,530 Divisadero St #263,San Francisco,CA,94117,5/16/2014,,1/12/2016,1/2/2017,2261 Market St # 4151,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,5,Hayes Valley,,POINT (-122.43759 37.774387),1087175-08-161-1010882-5400-5499-01-12-2016,23,4,11,9,23
1248126-03-201,1112616,Jj Janitorial Services Llc,Jj Janitorial Services,676 Silver Ave,San Francisco,CA,94134,3/4/2020,3/29/2021,3/4/2020,3/29/2021,,,,,,,FALSE,FALSE,,,9,Excelsior,,POINT (-122.4221 37.728825),1248126-03-201-1112616--03-04-2020,92,9,2,7,92
1248943-03-201,1112985,Elisa Thurman,"Elisa Thurman, M.s. Ccc Slp",42 Vienna St,San Francisco,CA,94112,3/1/2020,8/1/2020,3/1/2020,8/1/2020,,,,,6100-6299,Private Education and Health Services,FALSE,FALSE,,,11,Excelsior,,POINT (-122.42487 37.727894),1248943-03-201-1112985-6100-6299-03-01-2020,90,9,1,7,90
1249227-03-201,1113104,Kelsey Denmark,Kd Designs,1335 Mariposa St Apt 4,San Francisco,CA,94107,3/16/2020,3/1/2021,3/16/2020,3/1/2021,,,,,4400-4599,Retail Trade,FALSE,FALSE,,,10,Potrero Hill,,POINT (-122.39701 37.7638),1249227-03-201-1113104-4400-4599-03-16-2020,54,2,9,26,54
1022506-03-151,1010882,Swyft Technologies Inc,Swyft,3475 16th St Apt 7,San Francisco,CA,94114,5/16/2014,,5/16/2014,1/1/2017,2261 Market St # 4151,San Francisco,94114,CA,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,8,Castro/Upper Market,,POINT (-122.430305 37.76438),1022506-03-151-1010882-5400-5499-05-16-2014,37,3,5,5,37
1057350-03-161,1016093,Markoulakis Gregory,Chicos Market,1168 Leavenworth St,San Francisco,CA,94109,7/20/2015,1/29/2021,3/4/2016,1/29/2021,,,,,4400-4599,Retail Trade,FALSE,FALSE,H03 H73 Pos01 Posloc Wm30 Wmloc,Multiple,3,Nob Hill,,POINT (-122.41585 37.79188),1057350-03-161-1016093-4400-4599-03-04-2016,16,6,3,21,16
1129924-12-161,1062360,Tapfwd,Tapfwd,47 Maiden Ln Ste 201,San Francisco,CA,94108,5/1/2014,12/31/2019,5/1/2014,8/6/2018,,,,,,,FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40431 37.788307),1129924-12-161-1062360--05-01-2014,19,6,3,8,19
1197251-08-181,1062360,Tapfwd,Wove,47 Maiden Ln Ste 201,San Francisco,CA,94108,5/1/2014,12/31/2019,5/1/2014,12/31/2019,,,,,,,FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40431 37.788307),1197251-08-181-1062360--05-01-2014,19,6,3,8,19
1150832-06-171,1072056,"Cocktail Queens, Llc",The Spirited Lady,909 Paramount Rd,Oakland,CA,94610,6/18/2017,3/22/2021,6/18/2017,3/22/2021,,,,,,,FALSE,FALSE,,,,,,POINT (-122.2294 37.81112),1150832-06-171-1072056--06-18-2017,,,,,
1169381-12-171,1080100,Ellebangs Inc.,Ellebangs,1201 Pine St 145,Oakland,CA,94607,10/30/2017,7/1/2020,10/30/2017,12/29/2017,,,,,8100-8139,Certain Services,FALSE,FALSE,,,,,,POINT (-122.30039 37.81262),1169381-12-171-1080100-8100-8139-10-30-2017,,,,,
1169380-12-171,1080100,Ellebangs Inc.,Ellebangs,520 Montgomery St,San Francisco,CA,94111,10/30/2017,7/1/2020,10/30/2017,6/30/2020,,,,,8100-8139,Certain Services,FALSE,FALSE,,,3,Chinatown,,POINT (-122.40298 37.794044),1169380-12-171-1080100-8100-8139-10-30-2017,108,6,3,6,108
1278361-05-211,1093646,William Jetton,Sf Candle Company,3618 16th Street,San Francisco,CA,94114,10/1/2018,,8/1/2020,,389 Noe St,San Francisco,94114,CA,7100-7199,"Arts, Entertainment, and Recreation",FALSE,FALSE,,,8,Castro/Upper Market,,POINT (-122.433556 37.764236),1278361-05-211-1093646-7100-7199-08-01-2020,28,7,5,5,28
1184370-04-181,1077591,Trailhead Ventures Inc.,Trailhead Ventures,77 Van Ness Ave Ste 101  #1206,San Francisco,CA,94102,10/16/2017,12/31/2019,4/1/2018,5/8/2019,,,,,4400-4599,Retail Trade,FALSE,FALSE,,,5,Hayes Valley,,POINT (-122.41958 37.77617),1184370-04-181-1077591-4400-4599-04-01-2018,21,4,11,9,21
0376897-01-001,376897,Universal Cafe Inc,Universal Cafe,2814 19th St,San Francisco,CA,94110,4/20/2004,,4/20/2004,,2814 19th St,San Francisco,94110,CA,7220-7229,Food Services,FALSE,FALSE,H25,"Restaurant 1,000 - 2,000 Sqft",9,Mission,,POINT (-122.41022 37.760498),0376897-01-001-0376897-7220-7229-04-20-2004,53,3,2,20,53
1183929-04-181,1085838,Chongchao Zhao,Chongchao Zhao,1558 Center Rd  Apt 10,Novato,CA,94947,4/2/2018,3/14/2020,4/2/2018,3/14/2020,,,,,,,FALSE,FALSE,,,,,,POINT (-122.57443 38.100193),1183929-04-181-1085838--04-02-2018,,,,,
1164349-10-171,1077617,Richard Nicholson,Misplaced Company,1701 La Salle Ave,San Francisco,CA,94124,10/19/2017,,10/19/2017,8/27/2018,0000 Undeliverable Mail,San Francisco,99999,CA,,,FALSE,FALSE,,,10,Bayview Hunters Point,,POINT (-122.39063 37.73757),1164349-10-171-1077617--10-19-2017,86,2,9,1,86
1185776-04-181,1086666,Sarah Behr,Simplify Financial Planning,222 Columbus Ave Ste 211,San Francisco,CA,94133,4/18/2018,,4/18/2018,3/2/2020,72 Walter St,San Francisco,94114,CA,5210-5239,Financial Services,FALSE,FALSE,,,3,North Beach,,POINT (-122.40584 37.797325),1185776-04-181-1086666-5210-5239-04-18-2018,106,6,3,23,106
1186087-04-181,1086801,Michael Mauschbaugh,Michael Mauschbaugh,179 Dolores St Apt 3,San Francisco,CA,94103,4/25/2018,5/24/2019,4/25/2018,5/24/2019,,,,,7220-7229 5400-5499,Multiple,FALSE,FALSE,,,8,Mission,,POINT (-122.42646 37.766678),1186087-04-181-1086801-7220-7229 5400-5499-04-25-2018,37,3,5,20,37
1195731-07-181,1090498,Orly Lauren Doubinsky,Orly Lauren Doubinsky,642 Alvarado St Apt 106,San Francisco,CA,94114,6/27/2018,9/1/2020,6/27/2018,9/1/2020,,,,,,,FALSE,FALSE,,,8,Noe Valley,,POINT (-122.43528 37.753643),1195731-07-181-1090498--06-27-2018,84,3,5,22,84
1121864-09-161,1058652,Zi Cheng Llc,3910,3910 Geary Blvd,San Francisco,CA,94118,9/30/2016,10/31/2021,9/30/2016,10/31/2021,,,,,7220-7229,Food Services,FALSE,FALSE,,,1,Inner Richmond,,POINT (-122.46125 37.781246),1121864-09-161-1058652-7220-7229-09-30-2016,5,8,4,11,5
1246885-02-201,1091084,Edward Santana,"Edward Santana, Ph.d., Lmft, Rp Psych Srvcs",582 Market St Ste 2002,San Francisco,CA,94104,7/11/2018,3/3/2021,4/1/2019,3/3/2021,,,,,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40166 37.789143),1246885-02-201-1091084-5400-5499-04-01-2019,108,6,3,8,108
1252232-05-201,1114316,Fuel Restaurants,Fuel Nutrition Usa,5023 Cochrane Ave Ave,Oakland,CA,94618,5/18/2020,2/26/2021,5/18/2020,2/26/2021,,,,,7220-7229,Food Services,FALSE,FALSE,,,,,,POINT (-122.22593 37.83937),1252232-05-201-1114316-7220-7229-05-18-2020,,,,,
1197331-08-181,1091241,Roberto Velazquez Ayala,Roberto Velazquez Ayala,638 22nd St,San Francisco,CA,94121,8/7/2018,6/30/2019,8/7/2018,6/30/2019,,,,,5400-5499,"Professional, Scientific, and Technical Services",FALSE,FALSE,,,1,Outer Richmond,,POINT (-122.48116 37.775707),1197331-08-181-1091241-5400-5499-08-07-2018,8,8,4,29,8
1137818-02-171,1066222,"Demeter Group Holdings, Lp","Demeter Group Holdings, Lp",220 Halleck St,San Francisco,CA,94129,12/31/2014,12/31/2020,1/1/2015,12/31/2019,,,,,5210-5239,Financial Services,FALSE,FALSE,,,2,Presidio,,POINT (-122.45443 37.8026),1137818-02-171-1066222-5210-5239-01-01-2015,3,,6,27,3
0306898-01-001,306898,Narendra Singh,Yerba Buena Market,201 6th St,San+francisco,CA,94103,6/12/1997,12/10/2021,6/12/1997,12/10/2021,,,,,4400-4599,Retail Trade,FALSE,FALSE,H03 H31 H73,Multiple,6,South of Market,Central Market,POINT (-122.4068 37.77971),0306898-01-001-0306898-4400-4599-06-12-1997,32,1,10,34,32
0477958-01-001,477958,The Beer Hall Llc,The Beer Hall,1 Polk St,San Francisco,CA,94102,4/1/2013,,4/1/2013,,1 Polk St,San Francisco,94102,CA,,,FALSE,FALSE,H87,Bars/taverns W/food Prep,6,Tenderloin,,POINT (-122.41762 37.77657),0477958-01-001-0477958--04-01-2013,21,5,10,36,21
1200105-09-181,1092484,Valerie Block,1620 Fulton,1620 Fulton St,San Francisco,CA,94117,9/10/2018,12/1/2018,9/10/2018,12/1/2018,,,,,7210-7219,Accommodations,FALSE,FALSE,,,5,Lone Mountain/USF,,POINT (-122.44354 37.776203),1200105-09-181-1092484-7210-7219-09-10-2018,97,7,11,18,97
1200914-09-181,1092841,Cameron Levy,Vic Advance,3055 Scott St Apt 301,San Francisco,CA,94123,9/19/2018,8/25/2020,9/19/2018,8/25/2020,,,,,5600-5699,Administrative and Support Services,FALSE,FALSE,,,2,Marina,,POINT (-122.44074 37.797894),1200914-09-181-1092841-5600-5699-09-19-2018,14,4,6,13,14
1244454-01-201,1093290,Chelsey Autumn Greene,Ivy,1466 San Bruno Ave 4,San Francisco,CA,94110,9/27/2018,3/22/2021,9/27/2018,8/17/2019,,,,,4200-4299,Wholesale Trade,FALSE,FALSE,,,10,Mission,,POINT (-122.404 37.74992),1244454-01-201-1093290-4200-4299-09-27-2018,54,3,9,20,54
1204640-11-181,1094603,"U.s. Risk, Llc","U.s. Risk, Llc",433 California St.  Ste 530,San Francisco,CA,94104,11/1/2018,6/16/2020,11/1/2018,6/16/2020,,,,,5300-5399,Real Estate and Rental and Leasing Services,FALSE,FALSE,,,3,Financial District/South Beach,,POINT (-122.40166 37.792965),1204640-11-181-1094603-5300-5399-11-01-2018,108,6,3,8,108
1190314-05-181,1088502,Wong Chiropractic Inc.,Joe's Chiropractic,409 16th Ave,San Francisco,CA,94118,5/15/2018,,5/15/2018,3/7/2021,4630 Geary Blvd 303 Ste,San Francisco,94118,CA,6100-6299,Private Education and Health Services,FALSE,FALSE,,,1,Outer Richmond,,POINT (-122.475105 37.780296),1190314-05-181-1088502-6100-6299-05-15-2018,5,8,4,29,5
